FIRST,LAST,NICKNAME,URL,NAME
Kenny,Florian,KenFlo,http://ufcstats.com/fighter-details/cb139171ed1b69fe,Kenny Florian
Darrius,Flowers,Beast Mode,http://ufcstats.com/fighter-details/65db4065e2bc107d,Darrius Flowers
Cody,Floyd,,http://ufcstats.com/fighter-details/8164250600b7c91b,Cody Floyd
Bobby,Flynn,,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a,Bobby Flynn
Caros,Fodor,The Future,http://ufcstats.com/fighter-details/01d2ed8c502e3828,Caros Fodor
Mal,Foki,Twin Tiger,http://ufcstats.com/fighter-details/fa534853eb195270,Mal Foki
Matt,Foki,Twin Tiger,http://ufcstats.com/fighter-details/5de61b03868035ff,Matt Foki
AJ,Fonseca,,http://ufcstats.com/fighter-details/0adf1aacda5e26ac,AJ Fonseca
Rob,Font,,http://ufcstats.com/fighter-details/05339613bf8e9808,Rob Font
Claudionor,Fontinelle,,http://ufcstats.com/fighter-details/7a82635ffa9b59fe,Claudionor Fontinelle
Jesse,Forbes,Kid Hercules,http://ufcstats.com/fighter-details/947eccadb72f4f6f,Jesse Forbes
Sterling,Ford,,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb,Sterling Ford
Codale,Ford,Crunch Time,http://ufcstats.com/fighter-details/5340123d826ceadb,Codale Ford
Raheam,Forest,Rambo,http://ufcstats.com/fighter-details/90390dd1b0791e7f,Raheam Forest
Jussier,Formiga,,http://ufcstats.com/fighter-details/b102c26727306ab6,Jussier Formiga
Renee,Forte,,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e,Renee Forte
Brianna,Fortino,The Bull,http://ufcstats.com/fighter-details/b53c46f613f6f248,Brianna Fortino
Marcel,Fortuna,,http://ufcstats.com/fighter-details/d761b3766e38c5db,Marcel Fortuna
Brian,Foster,The Foster Boy,http://ufcstats.com/fighter-details/3dc3022232b79c7a,Brian Foster
Xavier,Foupa-Pokam,Professor X,http://ufcstats.com/fighter-details/ec33146e43e58933,Xavier Foupa-Pokam
Mason,Fowler,,http://ufcstats.com/fighter-details/d745d4146be48679,Mason Fowler
Brandon,Foxworth,,http://ufcstats.com/fighter-details/f65a0eb902f9476b,Brandon Foxworth
Hermes,Franca,,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes Franca
Glaico,Franca Moreira,Nego,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21,Glaico Franca Moreira
Francisco,France,Kiko,http://ufcstats.com/fighter-details/ecfdbf38681a59ba,Francisco France
John,Franchi,,http://ufcstats.com/fighter-details/b9532d815060de7f,John Franchi
Rich,Franklin,Ace,http://ufcstats.com/fighter-details/d897897060f10a3a,Rich Franklin
Xavier,Franklin,Mr. Benjamin,http://ufcstats.com/fighter-details/90957a918e26bf9c,Xavier Franklin
Zoila,Frausto,Warrior Princess,http://ufcstats.com/fighter-details/040d3b4c735541aa,Zoila Frausto
Stephanie,Frausto,Lil Bovy,http://ufcstats.com/fighter-details/fee02819a271c050,Stephanie Frausto
Zane,Frazier,Nasty,http://ufcstats.com/fighter-details/d3711d3784b76255,Zane Frazier
Gary,Frazier,,http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc,Gary Frazier
Justin,Frazier,The Grizzly Bear,http://ufcstats.com/fighter-details/78863e4a28204a6b,Justin Frazier
Ian,Freeman,The Machine,http://ufcstats.com/fighter-details/b4bc2e3353a770b5,Ian Freeman
Jason,Freeman,,http://ufcstats.com/fighter-details/5870bd1eadf4f322,Jason Freeman
Willamy,Freire,Chiquerim,http://ufcstats.com/fighter-details/f1f37d667bcd0d27,Willamy Freire
Patricio,Freire,Pitbull,http://ufcstats.com/fighter-details/98a58c26c5b1ed17,Patricio Freire
Patricky,Freire,Pitbull,http://ufcstats.com/fighter-details/90e6dde9113830bd,Patricky Freire
Jeremy ,Freitag,,http://ufcstats.com/fighter-details/a47e9ec288c91067,Jeremy  Freitag
Rafael,Freitas,Capoeira,http://ufcstats.com/fighter-details/14b9e0f2679a2205,Rafael Freitas
Donavon,Frelow,,http://ufcstats.com/fighter-details/9aa56f004b2bca07,Donavon Frelow
Josh,Fremd,,http://ufcstats.com/fighter-details/ca43de99b07b6b40,Josh Fremd
Clay,French,,http://ufcstats.com/fighter-details/73321668ff977f1b,Clay French
Mike,French,,http://ufcstats.com/fighter-details/756f45905fb20cb5,Mike French
Matt,Frevola,The SteamRolla,http://ufcstats.com/fighter-details/dccb63727f2f5f74,Matt Frevola
Jinh Yu,Frey,,http://ufcstats.com/fighter-details/d05cb1e8d1b885d8,Jinh Yu Frey
Artem,Frolov,,http://ufcstats.com/fighter-details/ee704df0afd74558,Artem Frolov
Sarah,Frota,A Treta,http://ufcstats.com/fighter-details/1641ef250e9de19b,Sarah Frota
Daniel,Frunza,,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,Daniel Frunza
Don,Frye,The Predator,http://ufcstats.com/fighter-details/271fe91f4ba9d2c5,Don Frye
Tony,Fryklund,The Freak,http://ufcstats.com/fighter-details/253de74457bd6374,Tony Fryklund
Adam,Fugitt,,http://ufcstats.com/fighter-details/a01a62132460a98d,Adam Fugitt
Jesse,Fujarczyk,The Ronin,http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c,Jesse Fujarczyk
Katsuhisa,Fujii,Shamoji,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf,Katsuhisa Fujii
Megumi,Fujii,Mega Megu,http://ufcstats.com/fighter-details/fb6c531726447ff3,Megumi Fujii
Kazuyuki,Fujita,Ironhead,http://ufcstats.com/fighter-details/b1605ea39fba6af6,Kazuyuki Fujita
Keisuke,Fujiwara,,http://ufcstats.com/fighter-details/ccd58ff71e260ed5,Keisuke Fujiwara
Riki,Fukuda,,http://ufcstats.com/fighter-details/7c35f869033901ae,Riki Fukuda
Masio,Fullen,Lobo,http://ufcstats.com/fighter-details/4638cc6479cc0afe,Masio Fullen
Travis,Fulton,The Ironman,http://ufcstats.com/fighter-details/911fb265462f0d94,Travis Fulton
Sam,Fulton,,http://ufcstats.com/fighter-details/1f5f75658551f2d3,Sam Fulton
Masakatsu,Funaki,,http://ufcstats.com/fighter-details/aa3153a9941b4d44,Masakatsu Funaki
Ricardo,Funch,Golden Boy,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,Ricardo Funch
Katsuaki,Furuki,,http://ufcstats.com/fighter-details/c3e2eca94b2320bc,Katsuaki Furuki
James,Gabert,,http://ufcstats.com/fighter-details/fcd8b623892b9a10,James Gabert
Gustavo,Gabriel,,http://ufcstats.com/fighter-details/fe98f86284a6eeb3,Gustavo Gabriel
Claudia,Gadelha,Claudinha,http://ufcstats.com/fighter-details/ec34349e7dffcde7,Claudia Gadelha
Alavutdin,Gadjiev,,http://ufcstats.com/fighter-details/a7a79b8efbceaaac,Alavutdin Gadjiev
Magomed,Gadzhiyasulov,,http://ufcstats.com/fighter-details/6e344b71421103da,Magomed Gadzhiyasulov
Justin,Gaethje,The Highlight,http://ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje
Sheila,Gaff,The German Tank,http://ufcstats.com/fighter-details/837d30395faca41e,Sheila Gaff
Muin,Gafurov,Tajik,http://ufcstats.com/fighter-details/a54660deb6a8489c,Muin Gafurov
Mitch,Gagnon,,http://ufcstats.com/fighter-details/b8592b4a383696cd,Mitch Gagnon
Brandon,Gaines,,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2,Brandon Gaines
Travis,Galbraith,The Gladiator,http://ufcstats.com/fighter-details/06dc1a58663579d2,Travis Galbraith
Dave,Galera,Scarecrow,http://ufcstats.com/fighter-details/0876d21328cf4a45,Dave Galera
Zelg,Galesic,Benkei,http://ufcstats.com/fighter-details/8a1b4330c7957961,Zelg Galesic
Mickey,Gall,,http://ufcstats.com/fighter-details/9e50097a89442158,Mickey Gall
Daniel,Gallemore,Big Kansas,http://ufcstats.com/fighter-details/96706c75a2b14164,Daniel Gallemore
Tom,Gallicchio,Da Tank,http://ufcstats.com/fighter-details/cc81c92fe2254935,Tom Gallicchio
Turrell,Galloway,,http://ufcstats.com/fighter-details/7e654edcddd71550,Turrell Galloway
Eric,Galvan,,http://ufcstats.com/fighter-details/ad3fdba28a7540cf,Eric Galvan
Andre,Galvao,,http://ufcstats.com/fighter-details/45fe6765c56d8018,Andre Galvao
Marcos,Galvao,Loro,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5,Marcos Galvao
Lucas,Gamaza,,http://ufcstats.com/fighter-details/289a3b69b85da7cd,Lucas Gamaza
Joey,Gambino,The Raging Warrior,http://ufcstats.com/fighter-details/10559c53de0b950e,Joey Gambino
Manvel,Gamburyan,The Anvil,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a,Manvel Gamburyan
Mateusz,Gamrot,Gamer,http://ufcstats.com/fighter-details/72db2a14ffa73ece,Mateusz Gamrot
Shamil,Gamzatov,,http://ufcstats.com/fighter-details/0d980975001ae3d8,Shamil Gamzatov
Ariel,Gandulla,,http://ufcstats.com/fighter-details/41904fc4d3f5bffc,Ariel Gandulla
Ciryl,Gane,Bon Gamin,http://ufcstats.com/fighter-details/787bb1f087ccff8a,Ciryl Gane
Sean,Gannon,The Cannon,http://ufcstats.com/fighter-details/6d7886b094b471ac,Sean Gannon
Junye,Gao,,http://ufcstats.com/fighter-details/8b27d25ce0221d60,Junye Gao
Eduardo,Garagorri,,http://ufcstats.com/fighter-details/7bde387d50829adf,Eduardo Garagorri
Cody,Garbrandt,No Love,http://ufcstats.com/fighter-details/d8c7c61b176e3994,Cody Garbrandt
Leonard,Garcia,Bad Boy,http://ufcstats.com/fighter-details/917e53fa0adea0d3,Leonard Garcia
Edgar,Garcia,,http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar Garcia
Alejandro,Garcia,Alex,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da,Alejandro Garcia
Alex,Garcia,The Dominican Nightmare,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,Alex Garcia
Nick,Garcia,Nitro,http://ufcstats.com/fighter-details/8a04d94dfcfab159,Nick Garcia
Steve,Garcia,Mean Machine,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,Steve Garcia
Elias,Garcia,,http://ufcstats.com/fighter-details/ac5a7400da3a9a41,Elias Garcia
Rafa,Garcia,Gifted,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa Garcia
Fernie,Garcia,,http://ufcstats.com/fighter-details/9e92e1ca498d7244,Fernie Garcia
Rulon,Gardner,,http://ufcstats.com/fighter-details/4f7e290e71d60f87,Rulon Gardner
David,Gardner,,http://ufcstats.com/fighter-details/70167689d6a01793,David Gardner
Pablo,Garza,The Scarecrow,http://ufcstats.com/fighter-details/8e5bfd4e82352340,Pablo Garza
Azamat,Gashimov,,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3,Azamat Gashimov
Brian,Gassaway,,http://ufcstats.com/fighter-details/e4770d5ed44a3970,Brian Gassaway
Kelvin,Gastelum,,http://ufcstats.com/fighter-details/8c0580d4fff106c1,Kelvin Gastelum
Willie,Gates,,http://ufcstats.com/fighter-details/6ded9184b2284645,Willie Gates
Melissa,Gatto,,http://ufcstats.com/fighter-details/a4a80dd7336ffd59,Melissa Gatto
Sean,Gauci,,http://ufcstats.com/fighter-details/d758f272d94f5866,Sean Gauci
Louis,Gaudinot,Goodnight,http://ufcstats.com/fighter-details/b72a60a0cadff408,Louis Gaudinot
Ateba,Gautier,The Silent Assassin,http://ufcstats.com/fighter-details/2f815ed5f8278ba6,Ateba Gautier
Manuel,Gaxhja,,http://ufcstats.com/fighter-details/618643d0d5c0631d,Manuel Gaxhja
Shamil,Gaziev,,http://ufcstats.com/fighter-details/6747ccd6d1acd266,Shamil Gaziev
Charlene,Gellner,Princess,http://ufcstats.com/fighter-details/effd0b70e6749ab2,Charlene Gellner
Chad,George,Savage,http://ufcstats.com/fighter-details/14e797332ea32cdb,Chad George
Paul,Georgieff,,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7,Paul Georgieff
Brian,Geraghty,Duke,http://ufcstats.com/fighter-details/15edcf67ccf5be84,Brian Geraghty
Derek,Getzel,The Pretzel,http://ufcstats.com/fighter-details/42883268854b78be,Derek Getzel
Karine,Gevorgyan,The Princess,http://ufcstats.com/fighter-details/2db0c114414d4f06,Karine Gevorgyan
Yanis,Ghemmouri,The Desert Warrior,http://ufcstats.com/fighter-details/eb70e786bbdf1d16,Yanis Ghemmouri
Darrel,Gholar,,http://ufcstats.com/fighter-details/a24e080000fa7a35,Darrel Gholar
Tiki,Ghosn,,http://ufcstats.com/fighter-details/cb6783c39c01d896,Tiki Ghosn
Christos,Giagos,The Spartan,http://ufcstats.com/fighter-details/de45aaae23dfa392,Christos Giagos
Joe,Giannetti,,http://ufcstats.com/fighter-details/946db8a378903cc3,Joe Giannetti
Nick,Gibbons,,http://ufcstats.com/fighter-details/96a221341035b701,Nick Gibbons
James,Giboo,,http://ufcstats.com/fighter-details/f74e037b97917027,James Giboo
Lance,Gibson,Fearless,http://ufcstats.com/fighter-details/63eedfcc73071d41,Lance Gibson
Lee,Gibson,Lethal,http://ufcstats.com/fighter-details/69db199087a1a792,Lee Gibson
Cody,Gibson,The Renegade,http://ufcstats.com/fighter-details/700a674c042b7a96,Cody Gibson
Chase,Gibson,El Guero,http://ufcstats.com/fighter-details/09439946214993bc,Chase Gibson
Kenny,Giddens,,http://ufcstats.com/fighter-details/db8b800176d26f6e,Kenny Giddens
Thomas,Gifford,The Young Lion,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,Thomas Gifford
Joseph,Gigliotti,Capo,http://ufcstats.com/fighter-details/83825fad27ab3581,Joseph Gigliotti
Joey,Gilbert,,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc,Joey Gilbert
Trevin,Giles,,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Trevin Giles
Kultar,Gill,Black Mamba,http://ufcstats.com/fighter-details/42c96a9c4802e2e1,Kultar Gill
Jesse,Gillespie,,http://ufcstats.com/fighter-details/160b931119c1bf91,Jesse Gillespie
Gregor,Gillespie,The Gift,http://ufcstats.com/fighter-details/84ff027394f7e470,Gregor Gillespie
Jason,Gilliam,,http://ufcstats.com/fighter-details/91720876db0ee468,Jason Gilliam
Micheal,Gillmore,The Gentleman,http://ufcstats.com/fighter-details/ce175eaafe867d1f,Micheal Gillmore
Krishaun,Gilmore,,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1,Krishaun Gilmore
Alex,Gilpin,,http://ufcstats.com/fighter-details/762c69860eef65d8,Alex Gilpin
Bob,Gilstrap,,http://ufcstats.com/fighter-details/c96518b7f6881004,Bob Gilstrap
Eperaim,Ginting,The Wolfman,http://ufcstats.com/fighter-details/bad8ed7d714f1493,Eperaim Ginting
Demetrius,Gioulacos,,http://ufcstats.com/fighter-details/a58114c6dd0add64,Demetrius Gioulacos
Billy,Giovanella,Wolverine,http://ufcstats.com/fighter-details/c1ea31a904fe08a9,Billy Giovanella
He-Man,Gipson,,http://ufcstats.com/fighter-details/3e03cec9767d37e6,He-Man Gipson
Israel,Giron,El Rojo,http://ufcstats.com/fighter-details/4b4f6abdce986be6,Israel Giron
Brandon,Girtz,Cold Roll,http://ufcstats.com/fighter-details/81f1810f72df8f25,Brandon Girtz
Jason,Glaza,,http://ufcstats.com/fighter-details/fda067e842b07466,Jason Glaza
Mike,Glenn,,http://ufcstats.com/fighter-details/ed133185689088b3,Mike Glenn
Ricky,Glenn,The Gladiator,http://ufcstats.com/fighter-details/814ff3018127e8fc,Ricky Glenn
Mark,Godbeer,The Hand Of,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd,Mark Godbeer
Clint,Godfrey,,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc,Clint Godfrey
Loopy,Godinez,,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Loopy Godinez
Jason,Godsey,,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,Jason Godsey
Allan,Goes,,http://ufcstats.com/fighter-details/e62b36885ecdac27,Allan Goes
Billy Ray,Goff,,http://ufcstats.com/fighter-details/fa07345cc9db5cc9,Billy Ray Goff
Amiran,Gogoladze,,http://ufcstats.com/fighter-details/5d1636b6c1688502,Amiran Gogoladze
Jonny,Goh,,http://ufcstats.com/fighter-details/e86af30738a5452a,Jonny Goh
Hannah,Goldy,24K,http://ufcstats.com/fighter-details/26e3f3928b1891d9,Hannah Goldy
Marcelo,Golm,,http://ufcstats.com/fighter-details/ac29d508d78384c9,Marcelo Golm
Denise,Gomes,Dee,http://ufcstats.com/fighter-details/cffb87059e645bd1,Denise Gomes
Sergio,Gomez,,http://ufcstats.com/fighter-details/af1e5c64b8663aa0,Sergio Gomez
Frank,Gomez,,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6,Frank Gomez
Alan,Gomez,,http://ufcstats.com/fighter-details/0a66de3a797cf73a,Alan Gomez
David,Gomez,,http://ufcstats.com/fighter-details/489413d3be819647,David Gomez
Ulysses,Gomez,Useless,http://ufcstats.com/fighter-details/1e35aa8955794580,Ulysses Gomez
Joey,Gomez,KO King,http://ufcstats.com/fighter-details/0778f94eb5d588a5,Joey Gomez
Luis,Gomez,Tiger Junior,http://ufcstats.com/fighter-details/513e84bfe65ff509,Luis Gomez
Joey,Gomez,,http://ufcstats.com/fighter-details/3a28e1e641366308,Joey Gomez
Edson,Gomez,,http://ufcstats.com/fighter-details/e90f4291f93708e6,Edson Gomez
Silvana,Gomez Juarez,La Malvada,http://ufcstats.com/fighter-details/b4880ef2f838d4e1,Silvana Gomez Juarez
Takanori,Gomi,The Fireball Kid,http://ufcstats.com/fighter-details/3be081c29bf734d9,Takanori Gomi
William,Gomis,Jaguar,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William Gomis
Akihiro,Gono,,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono
Gabriel,Gonzaga,Napao,http://ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel Gonzaga
Justin,Gonzales,J-Train,http://ufcstats.com/fighter-details/94535f76f43b466a,Justin Gonzales
Fernando,Gonzalez,The Menifee Maniac,http://ufcstats.com/fighter-details/be5aab761c40ef35,Fernando Gonzalez
Nick,Gonzalez,The Ghost,http://ufcstats.com/fighter-details/28d8638ea0a71908,Nick Gonzalez
Fabian,Gonzalez,,http://ufcstats.com/fighter-details/69c071bc2621e8b0,Fabian Gonzalez
Lewis,Gonzalez,Lethal,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53,Lewis Gonzalez
Jason,Gonzalez,Nicoya,http://ufcstats.com/fighter-details/e45cfa47f504033a,Jason Gonzalez
Pearl,Gonzalez,,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee,Pearl Gonzalez
Jorge,Gonzalez,Street,http://ufcstats.com/fighter-details/ff175a137b395e2b,Jorge Gonzalez
Mikey,Gonzalez,Rolls,http://ufcstats.com/fighter-details/de47c33e48b0ce38,Mikey Gonzalez
Erick,Gonzalez,The Ghost Pepper,http://ufcstats.com/fighter-details/a2ccf35a88346a91,Erick Gonzalez
Jennifer,Gonzalez,Jefa,http://ufcstats.com/fighter-details/4f1a48f4e6ffb007,Jennifer Gonzalez
Kier,Gooch,,http://ufcstats.com/fighter-details/1bda4867f1baceac,Kier Gooch
Lyman,Good,Cyborg,http://ufcstats.com/fighter-details/4e0692ad070976e4,Lyman Good
Jared,Gooden,NiteTrain,http://ufcstats.com/fighter-details/c730a0be691dc081,Jared Gooden
Gary,Goodridge,Big Daddy,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5,Gary Goodridge
Jordan,Goodwin,,http://ufcstats.com/fighter-details/7f98d9d5a10fa25c,Jordan Goodwin
Gerard,Gordeau,,http://ufcstats.com/fighter-details/279093302a6f44b3,Gerard Gordeau
Eddie,Gordon,Truck,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,Eddie Gordon
Jared,Gordon,Flash,http://ufcstats.com/fighter-details/7026eca45f65377b,Jared Gordon
Tebaris,Gordon,Boom,http://ufcstats.com/fighter-details/68c4ca70067bf282,Tebaris Gordon
Malcolm,Gordon,X,http://ufcstats.com/fighter-details/dee294e9717012c2,Malcolm Gordon
Tresean,Gore,Mr. Vicious,http://ufcstats.com/fighter-details/147e70aa6cc48cfc,Tresean Gore
Alex,Gorgees,Hitman,http://ufcstats.com/fighter-details/803bebcfb6d6f506,Alex Gorgees
Themba,Gorimbo,The Answer,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Themba Gorimbo
Tim,Gorman,The Psycho,http://ufcstats.com/fighter-details/c10eb2f12c489f6d,Tim Gorman
Chase,Gormley,,http://ufcstats.com/fighter-details/052ceb8976695342,Chase Gormley
Jonathan,Goulet,The Road Warrior,http://ufcstats.com/fighter-details/fb1538b46877a695,Jonathan Goulet
Thibault,Gouti,GT,http://ufcstats.com/fighter-details/51e86de150ee8be6,Thibault Gouti
Wilson,Gouveia,,http://ufcstats.com/fighter-details/af5b208e97f5d382,Wilson Gouveia
Todd,Gouwenberg,,http://ufcstats.com/fighter-details/c44acf87e376c62b,Todd Gouwenberg
Hugo,Govea,,http://ufcstats.com/fighter-details/2391a73686200c5d,Hugo Govea
Justin,Governale,The Therapist,http://ufcstats.com/fighter-details/ae954fd497025462,Justin Governale
Damian,Grabowski,The Polish Pitbull,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9,Damian Grabowski
Patryk,Grabowski,Czapla,http://ufcstats.com/fighter-details/4e163b53d1de1fbc,Patryk Grabowski
Royce,Gracie,,http://ufcstats.com/fighter-details/429e7d3725852ce9,Royce Gracie
Crosley,Gracie,,http://ufcstats.com/fighter-details/52d92050a046bc17,Crosley Gracie
Daniel,Gracie,,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7,Daniel Gracie
Ralph,Gracie,,http://ufcstats.com/fighter-details/a9c45a8b21eabadc,Ralph Gracie
Renzo,Gracie,,http://ufcstats.com/fighter-details/aae0897825336b1a,Renzo Gracie
Rickson,Gracie,,http://ufcstats.com/fighter-details/194fc025f9355db6,Rickson Gracie
Rodrigo,Gracie,,http://ufcstats.com/fighter-details/36877f0e62b25b96,Rodrigo Gracie
Royler,Gracie,,http://ufcstats.com/fighter-details/b807814d977682eb,Royler Gracie
Ryan,Gracie,,http://ufcstats.com/fighter-details/0c3838c8f7c620c2,Ryan Gracie
Ralek,Gracie,,http://ufcstats.com/fighter-details/84283233ec42be5f,Ralek Gracie
Rolles,Gracie,,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7,Rolles Gracie
Cesar,Gracie,,http://ufcstats.com/fighter-details/079488710f012779,Cesar Gracie
Roger,Gracie,,http://ufcstats.com/fighter-details/a6bbd3df469c6bea,Roger Gracie
Igor,Gracie,,http://ufcstats.com/fighter-details/722b870449243083,Igor Gracie
Neiman,Gracie,,http://ufcstats.com/fighter-details/12d855d12a624da2,Neiman Gracie
Kron,Gracie,,http://ufcstats.com/fighter-details/242d36d241b43c12,Kron Gracie
Bogdan,Grad,The Unleashed,http://ufcstats.com/fighter-details/fb37795db81f93f3,Bogdan Grad
Steven,Graham,,http://ufcstats.com/fighter-details/3e514f437c51ce0a,Steven Graham
Scott,Graham,,http://ufcstats.com/fighter-details/6e4acc2c115215b5,Scott Graham
Miranda,Granger,Danger,http://ufcstats.com/fighter-details/7559395ad833c074,Miranda Granger
TJ,Grant,,http://ufcstats.com/fighter-details/a26198ba5093147e,TJ Grant
Davey,Grant,Dangerous,http://ufcstats.com/fighter-details/113df4fde64735c6,Davey Grant
Dwight,Grant,The Body Snatcher,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0,Dwight Grant
Alexa,Grasso,,http://ufcstats.com/fighter-details/e8b731feff72294b,Alexa Grasso
Tony,Gravely,,http://ufcstats.com/fighter-details/601964f9654f911a,Tony Gravely
Michael,Graves,,http://ufcstats.com/fighter-details/3f1d23b01c552a13,Michael Graves
Shelton,Graves,The Gravedigger,http://ufcstats.com/fighter-details/642862d6d63605cd,Shelton Graves
